,n_arms,epsilon,true_winner_idx,winner_idx,true_winner_ctr,winner_ctr,traffic,wins,baseline
676,15.0,0.30000000000000004,14.0,14.0,0.2545552258210955,0.2545552258210955,100015.0,23167.0,0.18371837948809222
677,15.0,0.30000000000000004,3.0,3.0,0.2381604491649505,0.2381604491649505,40735.0,8884.0,0.17060874188794592
678,15.0,0.30000000000000004,3.0,3.0,0.28547053624502794,0.28547053624502794,43221.0,11041.0,0.2037667598567384
679,15.0,0.30000000000000004,2.0,2.0,0.23883174912638333,0.23883174912638333,35782.0,7547.0,0.19820520584750978
680,15.0,0.30000000000000004,9.0,9.0,0.285984704184981,0.285984704184981,100015.0,26302.0,0.22091374154078613
681,15.0,0.30000000000000004,6.0,6.0,0.2764953377701446,0.2764953377701446,2626.0,594.0,0.1848970567729787
682,15.0,0.30000000000000004,6.0,6.0,0.25041086879024144,0.25041086879024144,100015.0,23109.0,0.19371899053886776
683,15.0,0.30000000000000004,10.0,10.0,0.3106556391736673,0.3106556391736673,12450.0,2880.0,0.19444664565566872
684,15.0,0.30000000000000004,3.0,3.0,0.2639301311125155,0.2639301311125155,11151.0,2662.0,0.20604152814878454
685,15.0,0.30000000000000004,9.0,11.0,0.27849124961190397,0.2695032886231655,17574.0,4351.0,0.20670268526835445
686,15.0,0.30000000000000004,0.0,0.0,0.2595322289533576,0.2595322289533576,6595.0,1464.0,0.1811568875897719
687,15.0,0.30000000000000004,4.0,4.0,0.32862306378539335,0.32862306378539335,100015.0,30030.0,0.2402471559689455
688,15.0,0.4,6.0,7.0,0.2672308448935006,0.21980316132346395,2784.0,601.0,0.2027733210899095
689,15.0,0.4,3.0,3.0,0.30516841436906267,0.30516841436906267,3836.0,905.0,0.19984622556985865
690,15.0,0.4,10.0,10.0,0.3035098807273669,0.3035098807273669,7856.0,2051.0,0.21750253431003858
691,15.0,0.4,14.0,14.0,0.25681865000510407,0.25681865000510407,80178.0,17460.0,0.17226761204593413
692,15.0,0.4,1.0,1.0,0.2515032588156502,0.2515032588156502,100015.0,22871.0,0.1957992731402456
693,15.0,0.4,0.0,9.0,0.28348946889599064,0.27958692560163084,100015.0,24539.0,0.20349204781288474
694,15.0,0.4,6.0,6.0,0.27841009143289297,0.27841009143289297,100015.0,24548.0,0.207456814670232
695,15.0,0.4,12.0,12.0,0.2605770935197238,0.2605770935197238,100015.0,23895.0,0.20703858900658323
696,15.0,0.4,14.0,14.0,0.3191600182845914,0.3191600182845914,100015.0,27005.0,0.21296825946910863
697,15.0,0.4,1.0,1.0,0.27106729632953114,0.27106729632953114,19512.0,4583.0,0.19595679665543025
698,15.0,0.4,8.0,8.0,0.33875088578447904,0.33875088578447904,1437.0,323.0,0.20181162511037626
699,15.0,0.4,6.0,6.0,0.24082870325695185,0.24082870325695185,42304.0,9037.0,0.18621097480935397
700,15.0,0.4,4.0,4.0,0.2892291055057274,0.2892291055057274,14248.0,3605.0,0.19998062044304848
701,15.0,0.4,14.0,14.0,0.3004954650812513,0.3004954650812513,4683.0,1190.0,0.20212013465450804
702,15.0,0.4,12.0,12.0,0.2685645838069565,0.2685645838069565,32047.0,7517.0,0.19079856207865303
703,15.0,0.4,11.0,11.0,0.31136221050984275,0.31136221050984275,15850.0,4119.0,0.19259517079125166
704,15.0,0.5,4.0,4.0,0.30227174684089264,0.30227174684089264,13257.0,3296.0,0.20259249344859037
705,15.0,0.5,9.0,9.0,0.3262919049136134,0.3262919049136134,2341.0,577.0,0.1955578555198977
706,15.0,0.5,5.0,5.0,0.269753672712411,0.269753672712411,52434.0,12113.0,0.19614903461403757
707,15.0,0.5,2.0,2.0,0.3033470874110195,0.3033470874110195,23773.0,6096.0,0.22292736496545487
708,15.0,0.5,0.0,0.0,0.35151539283727623,0.35151539283727623,1037.0,262.0,0.2199028609657872
709,15.0,0.5,10.0,10.0,0.28872851975375885,0.28872851975375885,3168.0,661.0,0.19354692940951526
710,15.0,0.5,11.0,11.0,0.2575575988283978,0.2575575988283978,20961.0,4516.0,0.18703565133374173
711,15.0,0.5,5.0,5.0,0.2718305852477056,0.2718305852477056,80638.0,18160.0,0.1839311562553285
712,15.0,0.5,4.0,4.0,0.2933331598129613,0.2933331598129613,81948.0,19786.0,0.1966060966748083
713,15.0,0.5,2.0,2.0,0.29073421105466707,0.29073421105466707,9555.0,2345.0,0.19795504468309078
714,15.0,0.5,0.0,0.0,0.30418166435365274,0.30418166435365274,41230.0,10200.0,0.2028378138973467
715,15.0,0.5,6.0,6.0,0.26213247015779895,0.26213247015779895,100015.0,23438.0,0.21031138607025032
716,15.0,0.5,5.0,5.0,0.2502493836146696,0.2502493836146696,60469.0,12700.0,0.18178937721475416
717,15.0,0.5,2.0,2.0,0.27577853720231527,0.27577853720231527,100015.0,23339.0,0.19793620315027463
718,15.0,0.5,2.0,2.0,0.2723371777808856,0.2723371777808856,3282.0,684.0,0.19452712581743825
719,15.0,0.5,5.0,5.0,0.28552979531637346,0.28552979531637346,5901.0,1316.0,0.1970930285076333
720,15.0,0.6,1.0,1.0,0.30537467442143307,0.30537467442143307,5921.0,1426.0,0.21555447064947927
721,15.0,0.6,5.0,5.0,0.22892985124549248,0.22892985124549248,42352.0,8530.0,0.1827415786965717
722,15.0,0.6,13.0,13.0,0.26835848496841286,0.26835848496841286,20636.0,4685.0,0.19888187011623082
723,15.0,0.6,0.0,0.0,0.29158252510011784,0.29158252510011784,3616.0,764.0,0.19216097029481985
724,15.0,0.6,7.0,7.0,0.27426190003296413,0.27426190003296413,9238.0,2049.0,0.18761570107618572
725,15.0,0.6,0.0,0.0,0.2904319517862247,0.2904319517862247,1237.0,283.0,0.20590238805283848
726,15.0,0.6,7.0,7.0,0.2762601159684769,0.2762601159684769,43445.0,9805.0,0.20333010660320294
727,15.0,0.6,1.0,1.0,0.2957889543240612,0.2957889543240612,4403.0,1050.0,0.21110981400531634
728,15.0,0.6,9.0,9.0,0.30541338538452284,0.30541338538452284,30048.0,7018.0,0.19569514268464328
729,15.0,0.6,6.0,6.0,0.27919272887526236,0.27919272887526236,17451.0,4038.0,0.19667323543622384
730,15.0,0.6,8.0,8.0,0.2698780250537125,0.2698780250537125,59746.0,13777.0,0.20984643426168428
731,15.0,0.6,13.0,13.0,0.29276466515234667,0.29276466515234667,100015.0,23673.0,0.20223370675302949
732,15.0,0.6,7.0,7.0,0.28341703564074777,0.28341703564074777,100015.0,22932.0,0.20271009814341295
733,15.0,0.6,6.0,6.0,0.3000187052316523,0.3000187052316523,6036.0,1470.0,0.20681577552302852
734,15.0,0.6,1.0,1.0,0.32194596882680193,0.32194596882680193,2375.0,532.0,0.22108808571058802
735,15.0,0.6,7.0,7.0,0.2420276564745162,0.2420276564745162,12387.0,2419.0,0.17301226724494276
736,15.0,0.7000000000000001,11.0,11.0,0.27854272744746766,0.27854272744746766,63863.0,14550.0,0.2084863679821415
737,15.0,0.7000000000000001,1.0,1.0,0.3369628895008955,0.3369628895008955,2129.0,481.0,0.19245750349224794
738,15.0,0.7000000000000001,1.0,1.0,0.24583826687437663,0.24583826687437663,15278.0,2902.0,0.18255515956848642
739,15.0,0.7000000000000001,12.0,12.0,0.28972969899080403,0.28972969899080403,6340.0,1412.0,0.20703574432965466
740,15.0,0.7000000000000001,9.0,9.0,0.2728618664442675,0.2728618664442675,9629.0,2030.0,0.18793862044110637
741,15.0,0.7000000000000001,3.0,3.0,0.3057566831695355,0.3057566831695355,1842.0,367.0,0.20244928517111518
742,15.0,0.7000000000000001,10.0,10.0,0.3045616839673558,0.3045616839673558,2432.0,559.0,0.20092362879793765
743,15.0,0.7000000000000001,2.0,2.0,0.2604866228561179,0.2604866228561179,11823.0,2432.0,0.19047374037164824
744,15.0,0.7000000000000001,7.0,2.0,0.26305075480709234,0.25927767592778406,100015.0,21637.0,0.1990056962424265
745,15.0,0.7000000000000001,7.0,7.0,0.2501929198621468,0.2501929198621468,90393.0,18161.0,0.18599534514216595
746,15.0,0.7000000000000001,2.0,2.0,0.31806160177551934,0.31806160177551934,45082.0,11032.0,0.22244632891908284
747,15.0,0.7000000000000001,9.0,9.0,0.24539938892931307,0.24539938892931307,100015.0,20539.0,0.19343407934444024
748,15.0,0.7000000000000001,8.0,8.0,0.33292896952478,0.33292896952478,3217.0,793.0,0.23051661760945763
749,15.0,0.7000000000000001,10.0,10.0,0.26906069403117533,0.26906069403117533,13657.0,2947.0,0.19401343162614043
750,15.0,0.7000000000000001,12.0,12.0,0.29987122710563874,0.29987122710563874,6660.0,1540.0,0.2058435673786817
751,15.0,0.7000000000000001,8.0,8.0,0.2764526709622549,0.2764526709622549,7960.0,1714.0,0.19376872236163786
752,15.0,0.8,3.0,3.0,0.28299103466540565,0.28299103466540565,4535.0,954.0,0.21190659789867303
753,15.0,0.8,12.0,12.0,0.28488385195958055,0.28488385195958055,18045.0,3763.0,0.19624270700906746
754,15.0,0.8,9.0,9.0,0.2580724677860304,0.2580724677860304,100015.0,21950.0,0.2114655674570694
755,15.0,0.8,3.0,3.0,0.2823536873234995,0.2823536873234995,29476.0,6010.0,0.1902482746601293
756,15.0,0.8,7.0,7.0,0.29315315301225425,0.29315315301225425,44128.0,9246.0,0.19531406804464452
757,15.0,0.8,6.0,6.0,0.2932902652944417,0.2932902652944417,8038.0,1733.0,0.21005781796679768
758,15.0,0.8,10.0,10.0,0.2874836689881698,0.2874836689881698,100015.0,20890.0,0.19668411999221608
759,15.0,0.8,8.0,8.0,0.268293591640048,0.268293591640048,27621.0,5593.0,0.2001154143263495
760,15.0,0.8,11.0,11.0,0.31065133699027864,0.31065133699027864,27357.0,6220.0,0.21390960147551527
761,15.0,0.8,1.0,13.0,0.332915039663125,0.3199206364424485,4210.0,980.0,0.22000536735779058
762,15.0,0.8,8.0,6.0,0.29664718341460045,0.2846983901948366,7983.0,1812.0,0.2103458503922053
763,15.0,0.8,5.0,5.0,0.25411059413844495,0.25411059413844495,100015.0,20563.0,0.1993660083032722
764,15.0,0.8,2.0,9.0,0.24744983525828482,0.24561531209187382,100015.0,20193.0,0.19467987426506414
765,15.0,0.8,7.0,7.0,0.32456735585224156,0.32456735585224156,1968.0,426.0,0.19354099262063265
766,15.0,0.8,4.0,4.0,0.27946728994569325,0.27946728994569325,37434.0,7886.0,0.19757798114438618
767,15.0,0.8,4.0,4.0,0.30569220862436375,0.30569220862436375,25733.0,6446.0,0.23394293053698118
768,20.0,0.1,13.0,19.0,0.3034415713977349,0.25754046745127285,1216.0,281.0,0.22252393353912425
769,20.0,0.1,16.0,16.0,0.3559238708871807,0.3559238708871807,1021.0,287.0,0.2041695564120559
770,20.0,0.1,3.0,3.0,0.2875239321702667,0.2875239321702667,1865.0,374.0,0.17993434224577443
771,20.0,0.1,11.0,11.0,0.3025978295927398,0.3025978295927398,3046.0,723.0,0.20815026871524775
772,20.0,0.1,19.0,18.0,0.29482236973592535,0.2695014668181814,1154.0,306.0,0.20022995532964633
773,20.0,0.1,2.0,15.0,0.3027964207995568,0.21318837666283025,1180.0,299.0,0.19438483058405231
774,20.0,0.1,13.0,9.0,0.27905181622961084,0.27222343375580743,100020.0,26413.0,0.20658348250413594
775,20.0,0.1,16.0,6.0,0.26611834098619386,0.2547853792960886,2004.0,405.0,0.19203907206375784
776,20.0,0.1,5.0,4.0,0.28677976202909505,0.2854468557081388,1489.0,324.0,0.21042202987333006
777,20.0,0.1,4.0,4.0,0.29099755267117083,0.29099755267117083,5983.0,1520.0,0.19553276099593722
778,20.0,0.1,9.0,9.0,0.2855091344182499,0.2855091344182499,6893.0,1729.0,0.20113274789714505
779,20.0,0.1,4.0,4.0,0.32448570656528253,0.32448570656528253,97596.0,29587.0,0.21650499283693617
780,20.0,0.1,5.0,5.0,0.29799750283972964,0.29799750283972964,2949.0,843.0,0.18934658947797453
781,20.0,0.1,9.0,9.0,0.3078070918063016,0.3078070918063016,49885.0,14588.0,0.18319984713480575
782,20.0,0.1,14.0,14.0,0.33870366478959635,0.33870366478959635,2764.0,658.0,0.20389020384586648
783,20.0,0.1,2.0,2.0,0.31337675176369495,0.31337675176369495,1349.0,375.0,0.2146172269150398
784,20.0,0.2,12.0,12.0,0.32228234422034113,0.32228234422034113,7662.0,2077.0,0.21505667873623727
785,20.0,0.2,18.0,18.0,0.3305570106297639,0.3305570106297639,4071.0,1196.0,0.21856270137221415
786,20.0,0.2,6.0,6.0,0.2610945156431333,0.2610945156431333,100020.0,24905.0,0.20203225418865678
787,20.0,0.2,13.0,13.0,0.3243203732426414,0.3243203732426414,33500.0,10053.0,0.2087400395754971
788,20.0,0.2,5.0,5.0,0.3061525352603398,0.3061525352603398,1452.0,367.0,0.20431028616990404
789,20.0,0.2,16.0,16.0,0.31356963634471885,0.31356963634471885,66070.0,19028.0,0.20052398557537093
790,20.0,0.2,14.0,14.0,0.26648829711999766,0.26648829711999766,100020.0,25208.0,0.2071081037116563
791,20.0,0.2,1.0,1.0,0.29452464837286824,0.29452464837286824,100020.0,27441.0,0.20320703184620587
792,20.0,0.2,19.0,19.0,0.26569549284725924,0.26569549284725924,100020.0,24921.0,0.18659955908822012
793,20.0,0.2,2.0,2.0,0.3121886946388095,0.3121886946388095,13005.0,3643.0,0.22047790746223628
794,20.0,0.2,7.0,7.0,0.25071589814821243,0.25071589814821243,100020.0,23737.0,0.19685873463979894
795,20.0,0.2,7.0,7.0,0.27303412793772414,0.27303412793772414,1789.0,362.0,0.19057118745881704
796,20.0,0.2,0.0,13.0,0.29841016592050373,0.28261187206886296,1381.0,340.0,0.18984058167016796
797,20.0,0.2,6.0,19.0,0.26673537912592515,0.2506240641840888,100020.0,23689.0,0.19196265997420286
798,20.0,0.2,14.0,14.0,0.2957786192022225,0.2957786192022225,1904.0,501.0,0.19511426743359844
799,20.0,0.2,10.0,10.0,0.2672867047861087,0.2672867047861087,2583.0,610.0,0.19220432811670693
800,20.0,0.30000000000000004,1.0,1.0,0.3046967566665374,0.3046967566665374,3943.0,931.0,0.17444975093750356
801,20.0,0.30000000000000004,17.0,17.0,0.29122270229888503,0.29122270229888503,4082.0,907.0,0.19247816408655227
802,20.0,0.30000000000000004,5.0,16.0,0.2998250396455242,0.23741203847392153,1584.0,409.0,0.1986119516993558
803,20.0,0.30000000000000004,2.0,2.0,0.29578498305560164,0.29578498305560164,26559.0,7193.0,0.21075159427828266
804,20.0,0.30000000000000004,10.0,10.0,0.33860018554777216,0.33860018554777216,5168.0,1453.0,0.1914640866858855
805,20.0,0.30000000000000004,6.0,14.0,0.28675767011611536,0.2820693015067776,4365.0,1125.0,0.2005154733994412
806,20.0,0.30000000000000004,19.0,3.0,0.2609968443883058,0.25805234653601683,3673.0,871.0,0.18782339886629687
807,20.0,0.30000000000000004,12.0,12.0,0.2634721735618571,0.2634721735618571,65981.0,15271.0,0.1712418635899585
808,20.0,0.30000000000000004,3.0,3.0,0.3187083470601247,0.3187083470601247,18312.0,4965.0,0.20535061279186842
809,20.0,0.30000000000000004,18.0,7.0,0.3128898547524057,0.31010970913537583,30546.0,8436.0,0.21308848852761106
810,20.0,0.30000000000000004,7.0,7.0,0.3149263229122782,0.3149263229122782,66594.0,18846.0,0.21041722768365942
811,20.0,0.30000000000000004,8.0,8.0,0.2514799662165149,0.2514799662165149,33743.0,7387.0,0.18355189074545164
812,20.0,0.30000000000000004,11.0,11.0,0.29352855903991915,0.29352855903991915,13037.0,3302.0,0.1887645397176048
813,20.0,0.30000000000000004,19.0,19.0,0.2780935433748913,0.2780935433748913,15778.0,3837.0,0.2043286671543522
814,20.0,0.30000000000000004,16.0,16.0,0.2757073291745264,0.2757073291745264,15612.0,3923.0,0.2084723149416338
815,20.0,0.30000000000000004,14.0,14.0,0.28671516428140076,0.28671516428140076,100020.0,25908.0,0.19864610840168465
816,20.0,0.4,8.0,8.0,0.31598161832531574,0.31598161832531574,8226.0,2186.0,0.2039402758397443
817,20.0,0.4,10.0,7.0,0.23484058321400686,0.2335084543028798,100020.0,21010.0,0.18145498874241694
818,20.0,0.4,1.0,1.0,0.36508901262124804,0.36508901262124804,2658.0,621.0,0.20412415712395066
819,20.0,0.4,16.0,4.0,0.2487348742360638,0.2438857529172461,10592.0,2243.0,0.19010674337096578
820,20.0,0.4,17.0,17.0,0.24819168945443718,0.24819168945443718,80774.0,18078.0,0.19456614290161908
821,20.0,0.4,8.0,8.0,0.2814531403846171,0.2814531403846171,20769.0,4952.0,0.19206579838023843
822,20.0,0.4,15.0,15.0,0.2897670198900072,0.2897670198900072,61198.0,15710.0,0.2214104501197728
823,20.0,0.4,16.0,16.0,0.35608089200965903,0.35608089200965903,5936.0,1605.0,0.21587670781925308
824,20.0,0.4,19.0,19.0,0.3058608468214633,0.3058608468214633,16308.0,4222.0,0.2097380073688929
825,20.0,0.4,1.0,1.0,0.28453733451093327,0.28453733451093327,2718.0,573.0,0.19677089431196362
826,20.0,0.4,12.0,12.0,0.2998928439098511,0.2998928439098511,100020.0,25175.0,0.18956116846632037
827,20.0,0.4,2.0,2.0,0.2973045857061305,0.2973045857061305,34279.0,8623.0,0.20221603437536376
828,20.0,0.4,17.0,17.0,0.3057451242145656,0.3057451242145656,2892.0,636.0,0.19589729089508381
829,20.0,0.4,17.0,17.0,0.2987568813444182,0.2987568813444182,89689.0,22619.0,0.18618317987489993
830,20.0,0.4,17.0,17.0,0.27348396629827765,0.27348396629827765,35322.0,8462.0,0.19553987177032323
831,20.0,0.4,1.0,1.0,0.3241716016209591,0.3241716016209591,1111.0,270.0,0.2085503285477321
832,20.0,0.5,3.0,3.0,0.2648012115107595,0.2648012115107595,100020.0,22782.0,0.20109281802585768
833,20.0,0.5,17.0,17.0,0.3656469764290324,0.3656469764290324,1667.0,458.0,0.19294728541865952
834,20.0,0.5,18.0,18.0,0.27961724965502943,0.27961724965502943,5274.0,1135.0,0.18174030703954086
835,20.0,0.5,7.0,7.0,0.30249337148297045,0.30249337148297045,15206.0,3758.0,0.20760578842755803
836,20.0,0.5,12.0,12.0,0.30030504510191186,0.30030504510191186,7665.0,1870.0,0.2017557272504431
837,20.0,0.5,4.0,4.0,0.2837197746439558,0.2837197746439558,17780.0,4253.0,0.2109232571995728
838,20.0,0.5,12.0,12.0,0.316509529475006,0.316509529475006,19161.0,4598.0,0.20869233403205892
839,20.0,0.5,1.0,1.0,0.2918320282986721,0.2918320282986721,60745.0,14875.0,0.2016668098759323
840,20.0,0.5,14.0,14.0,0.2780993476068123,0.2780993476068123,28332.0,6572.0,0.20098952249105353
841,20.0,0.5,9.0,9.0,0.2867497311239906,0.2867497311239906,24151.0,5461.0,0.18936949174919765
842,20.0,0.5,17.0,12.0,0.2820887539697478,0.28093320752782885,100020.0,23957.0,0.20393697666358063
843,20.0,0.5,5.0,6.0,0.2733980726149905,0.27242593478186594,100020.0,24043.0,0.2107355124847426
844,20.0,0.5,0.0,0.0,0.32381962163878586,0.32381962163878586,23269.0,5602.0,0.20025009535200758
845,20.0,0.5,8.0,8.0,0.2755767314147897,0.2755767314147897,43169.0,10545.0,0.21055770294842552
846,20.0,0.5,2.0,14.0,0.29404176413981664,0.28524087957097727,100020.0,24344.0,0.20924743904043863
847,20.0,0.5,4.0,4.0,0.29306659867873386,0.29306659867873386,14593.0,3557.0,0.21533768182815258
848,20.0,0.6,7.0,18.0,0.26632077930081255,0.2663070520649645,100020.0,22531.0,0.19955901947182836
849,20.0,0.6,10.0,10.0,0.32593926215731506,0.32593926215731506,1250.0,277.0,0.20974901873926005
850,20.0,0.6,11.0,11.0,0.30007758715875543,0.30007758715875543,33529.0,7875.0,0.1997725595779342
851,20.0,0.6,4.0,4.0,0.3356204547988285,0.3356204547988285,3290.0,799.0,0.1856769893982983
852,20.0,0.6,14.0,14.0,0.2513407930423233,0.2513407930423233,100020.0,21224.0,0.18737881594590328
853,20.0,0.6,8.0,8.0,0.2884395872247118,0.2884395872247118,5517.0,1173.0,0.20286994560806787
854,20.0,0.6,12.0,12.0,0.2596280207569677,0.2596280207569677,23585.0,4917.0,0.18938840213728908
855,20.0,0.6,2.0,2.0,0.30686270301749746,0.30686270301749746,52043.0,13052.0,0.21901854248827898
856,20.0,0.6,1.0,1.0,0.2691445280654834,0.2691445280654834,9528.0,2092.0,0.20534846051819394
857,20.0,0.6,15.0,15.0,0.31919564308142884,0.31919564308142884,1976.0,428.0,0.18293463088490278
858,20.0,0.6,13.0,13.0,0.3104998046073423,0.3104998046073423,46365.0,10209.0,0.1846762834404336
859,20.0,0.6,8.0,8.0,0.3141474701366841,0.3141474701366841,51925.0,12875.0,0.2127198152953841
860,20.0,0.6,10.0,10.0,0.2994618550969557,0.2994618550969557,3401.0,738.0,0.20652580771297036
861,20.0,0.6,12.0,12.0,0.330692818619287,0.330692818619287,8946.0,2250.0,0.19893169037240171
862,20.0,0.6,15.0,15.0,0.2743301974866559,0.2743301974866559,12842.0,2796.0,0.19265337344436098
863,20.0,0.6,10.0,10.0,0.2847198803873663,0.2847198803873663,55836.0,11819.0,0.1752967294263644
864,20.0,0.7000000000000001,7.0,17.0,0.30483798175469967,0.30456156074087354,100020.0,22835.0,0.20028638275688118
865,20.0,0.7000000000000001,0.0,0.0,0.33538485391990314,0.33538485391990314,6749.0,1594.0,0.20500562164263533
866,20.0,0.7000000000000001,3.0,3.0,0.2567512080042363,0.2567512080042363,42897.0,8672.0,0.1894130920047696
867,20.0,0.7000000000000001,12.0,12.0,0.3117827997000949,0.3117827997000949,100020.0,24675.0,0.22092957449764034
868,20.0,0.7000000000000001,0.0,0.0,0.27744570708453026,0.27744570708453026,17846.0,3851.0,0.19251458926770432
869,20.0,0.7000000000000001,8.0,8.0,0.26930280733241196,0.26930280733241196,100020.0,19600.0,0.174689043800534
870,20.0,0.7000000000000001,7.0,7.0,0.31043175704568726,0.31043175704568726,81257.0,19506.0,0.21497341597280878
871,20.0,0.7000000000000001,14.0,14.0,0.275737102519263,0.275737102519263,19008.0,3805.0,0.1830347820336084
872,20.0,0.7000000000000001,15.0,15.0,0.25330843802933567,0.25330843802933567,100020.0,20557.0,0.1898344446139225
873,20.0,0.7000000000000001,4.0,4.0,0.3484681608454103,0.3484681608454103,8513.0,2025.0,0.2068409791943701
874,20.0,0.7000000000000001,0.0,0.0,0.262528954974961,0.262528954974961,100020.0,20692.0,0.1892022623360067
875,20.0,0.7000000000000001,11.0,11.0,0.28310065502397774,0.28310065502397774,100020.0,21497.0,0.18928046808246274
876,20.0,0.7000000000000001,8.0,8.0,0.2661413664726956,0.2661413664726956,56504.0,12453.0,0.20352833351019234
877,20.0,0.7000000000000001,10.0,10.0,0.3195030796767807,0.3195030796767807,41126.0,9379.0,0.19676560899616205
878,20.0,0.7000000000000001,1.0,1.0,0.29602606994255115,0.29602606994255115,100020.0,23134.0,0.20813144927089722
879,20.0,0.7000000000000001,5.0,5.0,0.2736532892276275,0.2736532892276275,17508.0,3794.0,0.19810467071416213
880,20.0,0.8,14.0,14.0,0.299779282910479,0.299779282910479,100020.0,22741.0,0.21331568248336968
881,20.0,0.8,6.0,6.0,0.2907761381833869,0.2907761381833869,100020.0,21494.0,0.20098807787627754
882,20.0,0.8,14.0,14.0,0.30691786608830207,0.30691786608830207,100020.0,22372.0,0.2063212460932522
883,20.0,0.8,14.0,14.0,0.30518971598391154,0.30518971598391154,9239.0,1834.0,0.1862176138757181
884,20.0,0.8,3.0,3.0,0.3153928005863864,0.3153928005863864,29797.0,6404.0,0.19816145705913912
885,20.0,0.8,17.0,17.0,0.3101116662690091,0.3101116662690091,8192.0,1887.0,0.2139860862348538
886,20.0,0.8,14.0,14.0,0.2924658774222722,0.2924658774222722,1535.0,299.0,0.20664659683418143
887,20.0,0.8,14.0,14.0,0.28867693991562043,0.28867693991562043,33909.0,7000.0,0.1948190100070219
888,20.0,0.8,11.0,11.0,0.29590626430536293,0.29590626430536293,23774.0,5052.0,0.19776213353969133
889,20.0,0.8,19.0,19.0,0.28398350093682445,0.28398350093682445,33037.0,7245.0,0.2035170604173621
890,20.0,0.8,3.0,3.0,0.2603120781934572,0.2603120781934572,100020.0,19791.0,0.1874698154012125
891,20.0,0.8,5.0,5.0,0.2978405090763262,0.2978405090763262,100020.0,23097.0,0.21845225609838942
892,20.0,0.8,16.0,16.0,0.2758294650654473,0.2758294650654473,100020.0,19771.0,0.18362256617977074
893,20.0,0.8,1.0,1.0,0.2902335076158389,0.2902335076158389,15775.0,3228.0,0.18657489062703156
894,20.0,0.8,10.0,16.0,0.2998689143670409,0.29629168263148203,100020.0,21863.0,0.2021063734578405
895,20.0,0.8,5.0,5.0,0.29667755598306156,0.29667755598306156,1314.0,282.0,0.20643555929363827
